,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,artistName,trackName,Season,month,endTime
73,0.5568231680561649,0.6170278478406342,0.4545454545454546,0.8775056348610069,0.11817636472705456,0.3185459136726324,0.0,0.08851422550052687,0.3238960490175365,0.1833065684853708,0,Yung Bleu,You’re Mines Still (feat. Drake),1,1,1/29/2022 20:28
74,0.5568231680561649,0.6170278478406342,0.4545454545454546,0.8775056348610069,0.11817636472705456,0.3185459136726324,0.0,0.08851422550052687,0.3238960490175365,0.1833065684853708,0,Yung Bleu,You’re Mines Still (feat. Drake),3,8,8/26/2022 4:07
126,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/21/2022 4:31
127,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/21/2022 19:53
128,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/21/2022 21:00
129,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/21/2022 22:14
130,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/21/2022 22:32
131,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/22/2022 11:16
132,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/22/2022 23:36
133,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/24/2022 4:25
134,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/27/2022 0:47
135,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/27/2022 6:50
136,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/27/2022 7:08
137,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/27/2022 22:17
138,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/29/2022 18:31
139,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,1,1/31/2022 19:27
140,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/1/2022 17:05
141,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/1/2022 18:16
142,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/1/2022 20:51
143,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/2/2022 22:29
144,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/2/2022 22:31
145,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/3/2022 2:42
146,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/3/2022 6:12
147,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/3/2022 18:34
148,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/6/2022 19:11
149,0.3571741992101799,0.735419776599578,0.36363636363636365,0.8576709241172051,0.07198560287942413,0.06787533973451232,0.0,0.19388830347734456,0.12106486372279737,0.22691368662932648,0,SAINt JHN,The Best Part of Life,1,2,2/8/2022 17:38
